PUBLICATION,EXTRACT_DATE,PRACTICE_CODE,PRACTICE_NAME,PRACTICE_POSTCODE,PCN_CODE,PCN_NAME,ONS_SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ONS_ICB_CODE,ICB_CODE,ICB_NAME,ONS_COMM_REGION_CODE,COMM_REGION_CODE,COMM_REGION_NAME,SUPPLIER_NAME
GP_PRAC_PAT_LIST,01Mar2026,H85031,BENHILL & BELMONT GP CENTRE,SM1 4EB,U92151,CHEAM AND SOUTH SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85033,TAMWORTH HOUSE MEDICAL CENTRE,CR4 1DL,U45943,EAST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85037,MORDEN HALL MEDICAL CENTRE,SW19 3DA,U40458,MORDEN PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85038,CRICKET GREEN MEDICAL PRACTICE,CR4 3DA,U45943,EAST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85041,EARLSFIELD SURGERY,SW18 4HH,U61963,WANDLE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85045,BRIDGE LANE GROUP PRACTICE,SW11 3AD,U42154,BATTERSEA PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85047,CHATFIELD HEALTH CARE,SW11 3UJ,U73458,WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85048,BROCKLEBANK GROUP PRACTICE,SW18 4DU,U71206,BROCKLEBANK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85049,BATTERSEA RISE GROUP PRACTICE,SW11 1HG,U42154,BATTERSEA PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85051,LAMBTON ROAD MEDICAL PRACTICE,SW20 0LW,U00070,WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85052,STREATHAM PARK SURGERY,SW16 6LY,U42598,"BALHAM, TOOTING & FURZEDOWN PCN",E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85053,SUTTON MEDICAL CENTRE,SM1 4NG,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85055,WEST BARNES SURGERY,KT3 6JD,U88126,NEW MALDEN & WORCESTER PARK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85057,ELBOROUGH STREET SURGERY,SW18 5DS,U61963,WANDLE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85061,HEATHBRIDGE PRACTICE,SW15 2TL,U97650,PRIME WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85063,CHEAM GP CENTRE,SM3 8EP,U92151,CHEAM AND SOUTH SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85065,ALTON PRACTICE,SW15 4LE,U45842,WEST WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85066,BALHAM PARK SURGERY,SW17 7AW,U02454,NIGHTINGALE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85067,DANEBURY AVENUE SURGERY,SW15 4DU,U45842,WEST WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85069,LAVENDER HILL GROUP PRACTICE,SW11 5TU,U42154,BATTERSEA PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85070,CENTRAL MEDICAL CENTRE,SM4 5RT,U40458,MORDEN PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85075,HAIDER PRACTICE,SW11 1SW,U71206,BROCKLEBANK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85076,STONECOT SURGERY,SM3 9EY,U40458,MORDEN PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85077,BOLINGBROKE MEDICAL CENTRE,SW11 6BF,U73458,WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85078,MITCHAM FAMILY PRACTICE,CR4 3HS,U77811,NORTH MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85082,TRIANGLE SURGERY,SW18 4HX,U61963,WANDLE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85087,OPEN DOOR SURGERY,SW12 8EU,U42598,"BALHAM, TOOTING & FURZEDOWN PCN",E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85088,CLAPHAM JUNCTION MEDICAL PRACTICE,SW11 2EJ,U73458,WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85090,FIGGES MARSH SURGERY,CR4 3LD,U45943,EAST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85092,RIVERHOUSE MEDICAL PRACTICE,SW19 1YG,U77811,NORTH MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85095,ROBIN HOOD LANE HEALTH CENTRE,SM1 2RJ,U07607,CENTRAL SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85100,ST PAULS COTTAGE SURGERY,SW19 6EW,U71206,BROCKLEBANK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85101,GRAND DRIVE SURGERY,SW20 9EA,U44050,SOUTH WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85103,HACKBRIDGE MEDICAL CENTRE,SM6 7DS,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85105,CHEAM FAMILY PRACTICE,SM3 8BS,U92151,CHEAM AND SOUTH SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85110,RAVENSBURY PARK MEDICAL CENTRE,CR4 4DQ,U40458,MORDEN PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85111,BATTERSEA FIELDS PRACTICE,SW11 5JP,U42154,BATTERSEA PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85112,VINEYARD HILL ROAD SURGERY,SW19 7JL,U52546,NORTH WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85113,MALDON ROAD SURGERY,SM6 8BL,U66620,WALLINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85114,THURLEIGH ROAD PRACTICE,SW12 8TT,U02454,NIGHTINGALE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85115,SHOTFIELD MEDICAL PRACTICE,SM6 0HY,U66620,WALLINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85116,MANOR PRACTICE,SM6 0DE,U66620,WALLINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85618,JAMES O'RIORDAN MEDICAL CENTRE,SM3 9HE,U92151,CHEAM AND SOUTH SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85634,MERTON MEDICAL PRACTICE,SW19 1DG,U77811,NORTH MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85637,BALHAM HEALTH CENTRE,SW12 9HS,U42598,"BALHAM, TOOTING & FURZEDOWN PCN",E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85649,COLLIERS WOOD SURGERY,SW19 2BY,U77811,NORTH MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85653,WALLINGTON FAMILY PRACTICE,SM6 0HY,U66620,WALLINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85656,ALEXANDRA ROAD SURGERY,SW19 7JZ,U52546,NORTH WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85659,ST JOHNS HILL SURGERY,SW11 1SW,U73458,WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85662,BEECHES SURGERY,SM5 3RB,U66620,WALLINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85664,TOOTING BEC SURGERY,SW17 7BA,U,Unallocated,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85680,TOOTING SOUTH MEDICAL CENTRE,SW17 9HQ,U42598,"BALHAM, TOOTING & FURZEDOWN PCN",E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85682,TUDOR LODGE HEALTH CENTRE,SW19 6AE,U97650,PRIME WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85683,FACCINI HOUSE SURGERY,SM4 6RT,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85686,GROVE ROAD PRACTICE,SM1 2DB,U07607,CENTRAL SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85691,NIGHTINGALE PRACTICE,SW12 8NB,U02454,NIGHTINGALE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85693,CIRCLE GP SURGERY,SM5 1JL,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y00020,THE GRANTHAM PRACTICE,SW9 9BH,U65434,STOCKWELLBEING PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y00182,RAINBOW HEALTH CENTRE,CR0 2PD,U,Unallocated,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y01132,CHARTFIELD SURGERY,SW15 6HG,U97650,PRIME WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y01206,GLEBE ROAD SURGERY,SW13 0DR,U32828,SHEEN & BARNES PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y02423,GRAFTON MEDICAL PARTNERS,SW17 0RT,U78272,GRAFTON MEDICAL PARTNERS PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y02946,JUNCTION HEALTH CENTRE,SW11 2NU,U73458,WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y02974,AT MEDICS,SE28 0NY,U11690,RIVERVIEW HEALTH PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y03063,HETHERINGTON AT THE PAVILION,SW9 8DJ,U36779,BRIXTON AND CLAPHAM PARK PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y03755,GREENWICH PENINSULA,SE10 0QN,U46593,GREENWICH WEST PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y05317,COUNTRY PARK PRACTICE,SE25 5NT,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y05318,DENMARK ROAD SURGERY,SE25 5NT,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y05857,RHND,SW15 3SW,U,Unallocated,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y06113,QHS GP CARE HOME SERVICE,SE16 4BL,U06180,NORTH SOUTHWARK PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y06345,BROMLEAG CARE PRACTICE,BR3 1DU,U87524,ORPINGTON PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y06545,SEL SPECIAL ALLOCATION PRACTICE,SE23 1RJ,U58020,SEVENFIELDS PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y07020,ONE CARE LAMBETH,SE23 1RJ,U39721,"HILLS, BROOKS & DALES GROUP PCN",E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,Y08411,ONE CARE LEWISHAM,SE23 1RJ,U53896,NORTH LEWISHAM PCN,E38000244,72Q,NHS South East London ICB - 72Q,E54000030,QKK,NHS South East London Integrated Care Board,E40000003,Y56,London,EMIS
