"ACH_DATE","ORG_TYPE","ORG_CODE","ONS_CODE","AREA_NAME","DEMENTIA_REGISTER_65_PLUS","DEMENTIA_ESTIMATE_65_PLUS","DIAG_RATE_65_PLUS","DIAG_RATE_65_PLUS_LL","DIAG_RATE_65_PLUS_UL","PAT_LIST_65_PLUS","Prevalence_65_PLUS_percent","Prevalence_65_PLUS_percent_LCI","Prevalence_65_PLUS_percent_UCI","ASS_Received_GP_Mem_Clinic","ASS_Received_GP","MemoryClinicPercent","MemoryClinicPercent_LCI","MemoryClinicPercent_UCI","DEM_REGISTER_WITH_ANTIPSYMEDS_ALL_AGES","DEMENTIA_REGISTER_ALL_AGES","AP_Percent","AP_Percent_LCI","AP_Percent_UCI","DIAG_Received_Care_Plan","CarePlansPercent","CarePlansPercent_LCI","CarePlansPercent_UCI"
2023-09-30,"SUB_ICB_LOC","00L","E38000130","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L",3451,5386,64.1,57.3,69.8,87411,3.9,3.8,4.1,138,1398,9.9,8.4,11.5,217,3549,6.1,5.4,7,2167,61.1,59.4,62.7
2023-09-30,"SUB_ICB_LOC","00Y","E38000135","NHS GREATER MANCHESTER ICB - 00Y",1812,2504,72.4,64.3,79.2,41070,4.4,4.2,4.6,105,1633,6.4,5.3,7.7,152,1891,8,6.9,9.4,1224,64.7,62.5,66.8
2023-09-30,"SUB_ICB_LOC","10Q","E38000136","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 10Q",5891,9379.9,62.8,56.4,68.3,140469,4.2,4.1,4.3,140,831,16.8,14.5,19.5,512,6031,8.5,7.8,9.2,3508,58.2,56.9,59.4
2023-09-30,"SUB_ICB_LOC","10R","E38000137","NHS HAMPSHIRE AND ISLE OF WIGHT ICB - 10R",1433,2194.9,65.3,58,71.7,34357,4.2,4,4.4,25,781,3.2,2.2,4.7,153,1482,10.3,8.9,12,626,42.2,39.7,44.8
2023-09-30,"SUB_ICB_LOC","03L","E38000141","NHS SOUTH YORKSHIRE ICB - 03L",2623,3202.8,81.9,73.1,89.4,51465,5.1,4.9,5.3,224,1143,19.6,17.4,22,197,2733,7.2,6.3,8.2,1801,65.9,64.1,67.7
2023-09-30,"SUB_ICB_LOC","01G","E38000143","NHS GREATER MANCHESTER ICB - 01G",1875,2362.5,79.4,70.6,86.9,39014,4.8,4.6,5,118,466,25.3,21.6,29.5,139,1939,7.2,6.1,8.4,1275,65.8,63.6,67.8
2023-09-30,"SUB_ICB_LOC","03N","E38000146","NHS SOUTH YORKSHIRE ICB - 03N",4464,6143.9,72.7,65.2,79.1,94341,4.7,4.6,4.9,172,1251,13.7,12,15.8,441,4654,9.5,8.7,10.4,2818,60.6,59.1,61.9
2023-09-30,"SUB_ICB_LOC","02X","E38000044","NHS SOUTH YORKSHIRE ICB - 02X",2647,3714,71.3,63.6,77.9,60314,4.4,4.2,4.6,137,2057,6.7,5.7,7.8,202,2796,7.2,6.3,8.2,1527,54.6,52.8,56.5
2023-09-30,"SUB_ICB_LOC","11J","E38000045","NHS DORSET ICB - 11J",7966,14264.1,55.8,50.3,60.7,206586,3.9,3.8,3.9,174,4045,4.3,3.7,5,720,8189,8.8,8.2,9.4,4937,60.3,59.2,61.3
2023-09-30,"SUB_ICB_LOC","06K","E38000049","NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06K",4604,7302.2,63,56.6,68.6,107912,4.3,4.1,4.4,105,1668,6.3,5.2,7.6,383,4727,8.1,7.4,8.9,2875,60.8,59.4,62.2
2023-09-30,"SUB_ICB_LOC","01A","E38000050","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01A",3001,4394.6,68.3,61,74.6,72439,4.1,4,4.3,144,1806,8,6.8,9.3,224,3105,7.2,6.4,8.2,2048,66,64.3,67.6
2023-09-30,"SUB_ICB_LOC","03W","E38000051","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 03W",3209,5318.9,60.3,54.1,65.8,80542,4,3.9,4.1,49,1079,4.5,3.5,6,296,3313,8.9,8,10,2086,63,61.3,64.6
2023-09-30,"SUB_ICB_LOC","02Y","E38000052","NHS HUMBER AND NORTH YORKSHIRE ICB - 02Y",3178,5429.7,58.5,52.4,63.8,84218,3.8,3.6,3.9,236,1370,17.2,15.3,19.3,217,3262,6.7,5.8,7.6,1871,57.4,55.7,59
2023-09-30,"SUB_ICB_LOC","05D","E38000053","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05D",1153,1891.3,61,54,67.1,29481,3.9,3.7,4.1,62,468,13.2,10.5,16.6,66,1196,5.5,4.4,7,723,60.5,57.7,63.2
2023-09-30,"SUB_ICB_LOC","11M","E38000062","NHS GLOUCESTERSHIRE ICB - 11M",6245,9739.7,64.1,57.6,69.7,148432,4.2,4.1,4.3,214,2539,8.4,7.4,9.6,606,6428,9.4,8.7,10.2,3767,58.6,57.4,59.8
2023-09-30,"SUB_ICB_LOC","01F","E38000068","NHS CHESHIRE AND MERSEYSIDE ICB - 01F",948,1419,66.8,58.6,73.9,25098,3.8,3.5,4,64,351,18.2,14.5,22.6,82,993,8.3,6.7,10.1,659,66.4,63.4,69.2
2023-09-30,"SUB_ICB_LOC","06N","E38000079","NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06N",4590,7381.4,62.2,55.8,67.7,109353,4.2,4.1,4.3,251,772,32.5,29.3,35.9,509,4728,10.8,9.9,11.7,2904,61.4,60,62.8
2023-09-30,"SUB_ICB_LOC","01D","E38000080","NHS GREATER MANCHESTER ICB - 01D",1735,2331.1,74.4,66,81.7,39713,4.4,4.2,4.6,79,712,11.1,9,13.6,140,1830,7.7,6.5,9,1150,62.8,60.6,65
2023-09-30,"SUB_ICB_LOC","03F","E38000085","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F",1979,2867,69,61.4,75.6,48505,4.1,3.9,4.3,126,962,13.1,11.1,15.4,212,2085,10.2,8.9,11.5,1190,57.1,54.9,59.2
2023-09-30,"SUB_ICB_LOC","06L","E38000086","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06L",3607,6267.4,57.6,51.6,62.7,94422,3.8,3.7,3.9,540,1252,43.1,40.4,45.9,341,3704,9.2,8.3,10.2,2443,66,64.4,67.5
2023-09-30,"SUB_ICB_LOC","11N","E38000089","NHS CORNWALL AND THE ISLES OF SCILLY ICB - 11N",5604,9567.8,58.6,52.6,63.7,150154,3.7,3.6,3.8,235,1344,17.5,15.5,19.6,491,5726,8.6,7.9,9.3,2843,49.7,48.4,50.9
2023-09-30,"SUB_ICB_LOC","01J","E38000091","NHS CHESHIRE AND MERSEYSIDE ICB - 01J",984,1659.7,59.3,52.1,65.5,28827,3.4,3.2,3.6,129,584,22.1,18.9,25.6,107,1033,10.4,8.6,12.4,559,54.1,51.1,57.1
2023-09-30,"NHS_REGION","Y58","E40000006","SOUTH WEST",52652,88833.1,59.3,53.4,64.3,1341539,3.9,3.9,4,1572,15647,10,9.6,10.5,4529,54053,8.4,8.1,8.6,31510,58.3,57.9,58.7
2023-09-30,"NHS_REGION","Y61","E40000007","EAST OF ENGLAND",55690,89505.3,62.2,56.1,67.5,1360704,4.1,4.1,4.1,2804,16481,17,16.4,17.6,5906,57573,10.3,10,10.5,34899,60.6,60.2,61
2023-09-30,"NHS_REGION","Y62","E40000010","NORTH WEST",60177,87067.5,69.1,62.2,75,1395567,4.3,4.3,4.3,2462,21943,11.2,10.8,11.6,5402,62286,8.7,8.5,8.9,39209,62.9,62.6,63.3
2023-09-30,"NHS_REGION","Y63","E40000012","NORTH EAST AND YORKSHIRE",72882,108971.7,66.9,60.2,72.6,1738671,4.2,4.2,4.2,4618,30653,15.1,14.7,15.5,5880,75747,7.8,7.6,8,46513,61.4,61.1,61.8
2023-09-30,"SUB_ICB_LOC","02P","E38000006","NHS SOUTH YORKSHIRE ICB - 02P",2190,3056,71.7,63.8,78.4,50670,4.3,4.1,4.5,81,440,18.4,15.1,22.3,94,2277,4.1,3.4,5,1375,60.4,58.4,62.4
2023-09-30,"SUB_ICB_LOC","99E","E38000007","NHS MID AND SOUTH ESSEX ICB - 99E",1928,3440.6,56,50,61.4,51618,3.7,3.6,3.9,116,849,13.7,11.5,16.1,208,2016,10.3,9.1,11.7,1262,62.6,60.5,64.7
2023-09-30,"SUB_ICB_LOC","02Q","E38000008","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 02Q",1237,1702.3,72.7,64.4,80,27229,4.5,4.3,4.8,70,388,18,14.5,22.2,133,1296,10.3,8.7,12,820,63.3,60.6,65.9
2023-09-30,"SUB_ICB_LOC","00Q","E38000014","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00Q",1072,1597,67.1,59.2,74,26824,4,3.8,4.2,40,593,6.7,5,9.1,99,1120,8.8,7.3,10.6,666,59.5,56.6,62.3
2023-09-30,"SUB_ICB_LOC","00R","E38000015","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00R",1489,2170.9,68.6,61,75.2,34557,4.3,4.1,4.5,39,416,9.4,6.9,12.6,131,1557,8.4,7.1,9.9,722,46.4,43.9,48.9
2023-09-30,"SUB_ICB_LOC","00T","E38000016","NHS GREATER MANCHESTER ICB - 00T",2340,3264,71.7,63.9,78.4,53697,4.4,4.2,4.5,113,1716,6.6,5.5,7.9,172,2429,7.1,6.1,8.2,1646,67.8,65.9,69.6
2023-09-30,"SUB_ICB_LOC","00V","E38000024","NHS GREATER MANCHESTER ICB - 00V",1831,2371.8,77.2,68.8,84.6,37766,4.8,4.6,5.1,10,176,5.7,3.1,10.1,196,1881,10.4,9.1,11.9,1302,69.2,67.1,71.3
2023-09-30,"SUB_ICB_LOC","02T","E38000025","NHS WEST YORKSHIRE ICB - 02T",1648,2572.1,64.1,56.9,70.3,42342,3.9,3.7,4.1,89,1053,8.5,6.9,10.3,132,1719,7.7,6.5,9,1034,60.2,57.8,62.4
2023-09-30,"SUB_ICB_LOC","04Y","E38000028","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 04Y",1334,1802.9,74,65.7,81.3,28688,4.7,4.4,4.9,103,349,29.5,25,34.5,150,1372,10.9,9.4,12.7,801,58.4,55.8,61
2023-09-30,"SUB_ICB_LOC","99F","E38000030","NHS MID AND SOUTH ESSEX ICB - 99F",2050,3001.9,68.3,61,74.8,44302,4.6,4.4,4.8,109,384,28.4,24.1,33.1,153,2102,7.3,6.2,8.5,1430,68,66,70
2023-09-30,"SUB_ICB_LOC","00X","E38000034","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X",1643,2443.8,67.2,59.8,73.7,39698,4.1,3.9,4.3,28,605,4.6,3.2,6.6,97,1689,5.7,4.7,7,1194,70.7,68.5,72.8
2023-09-30,"ICB","QE1","E54000048","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",16065,23254.8,69.1,62.1,74.9,369271,4.4,4.3,4.4,516,5309,9.7,9,10.5,1215,16611,7.3,6.9,7.7,10164,61.2,60.4,61.9
2023-09-30,"ICB","QHM","E54000050","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",27395,40163.3,68.2,61.4,74.1,649032,4.2,4.2,4.3,1389,9816,14.2,13.5,14.9,2117,28432,7.4,7.1,7.8,17431,61.3,60.7,61.9
2023-09-30,"ICB","QOQ","E54000051","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",14928,25465.7,58.6,52.7,63.6,398727,3.7,3.7,3.8,1037,6935,15,14.1,15.8,1019,15485,6.6,6.2,7,9326,60.2,59.5,61
2023-09-30,"ICB","QWO","E54000054","NHS WEST YORKSHIRE INTEGRATED CARE BOARD",18635,27226,68.4,61.6,74.3,434122,4.3,4.2,4.4,1578,9011,17.5,16.7,18.3,1810,19370,9.3,8.9,9.8,12235,63.2,62.5,63.8
2023-09-30,"ICB","QHL","E54000055","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",8602,14355.2,59.9,53.9,65.1,219293,3.9,3.8,4,309,2946,10.5,9.4,11.6,976,8952,10.9,10.3,11.6,5639,63,62,64
2023-09-30,"ICB","QUE","E54000056","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",6296,10978.2,57.4,51.5,62.3,169820,3.7,3.6,3.8,241,1875,12.9,11.4,14.4,620,6541,9.5,8.8,10.2,3932,60.1,58.9,61.3
2023-09-30,"ICB","QOP","E54000057","NHS GREATER MANCHESTER INTEGRATED CARE BOARD",21648,29898.9,72.4,65.1,78.6,488079,4.4,4.4,4.5,874,9200,9.5,8.9,10.1,1625,22472,7.2,6.9,7.6,14367,63.9,63.3,64.6
2023-09-30,"ICB","QJ2","E54000058","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",9943,14592.3,68.1,61.3,74,231044,4.3,4.2,4.4,688,2106,32.7,30.7,34.7,987,10589,9.3,8.8,9.9,6253,59.1,58.1,60
2023-09-30,"ICB","QPM","E54000059","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",5661,8795.4,64.4,57.8,70,142131,4,3.9,4.1,181,2541,7.1,6.2,8.2,615,5851,10.5,9.8,11.3,3342,57.1,55.8,58.4
2023-09-30,"ICB","QT1","E54000060","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",10138,14357.2,70.6,63.5,76.7,224845,4.5,4.4,4.6,251,3043,8.2,7.3,9.3,1040,10673,9.7,9.2,10.3,6589,61.7,60.8,62.7
2023-09-30,"ICB","QF7","E54000061","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",11924,16116.7,74,66.5,80.3,256790,4.6,4.6,4.7,614,4891,12.6,11.7,13.5,934,12460,7.5,7,8,7521,60.4,59.5,61.2
2023-09-30,"ICB","QUA","E54000062","NHS BLACK COUNTRY INTEGRATED CARE BOARD",9147,14364.1,63.7,57.3,69.1,220077,4.2,4.1,4.2,320,4832,6.6,6,7.4,1069,9525,11.2,10.6,11.9,4473,47,46,48
2023-09-30,"ICB","QXU","E54000063","NHS SURREY HEARTLANDS ICB",9850,14796.6,66.6,60,72.3,211583,4.7,4.6,4.7,139,1403,9.9,8.5,11.6,949,10040,9.5,8.9,10,6155,61.3,60.3,62.3
2023-09-30,"NHS_REGION","Y59","E40000005","SOUTH EAST",78852,125879.8,62.6,56.5,67.9,1883375,4.2,4.2,4.2,2229,18638,12,11.5,12.4,7352,80899,9.1,8.9,9.3,47593,58.8,58.5,59.2
2023-09-30,"ICB","QMJ","E54000028","NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",8456,12441.7,68,61,73.9,199464,4.2,4.2,4.3,182,1617,11.3,9.8,12.9,690,8719,7.9,7.4,8.5,5232,60,59,61
2023-09-30,"ICB","QMF","E54000029","NHS NORTH EAST LONDON INTEGRATED CARE BOARD",8016,13307.1,60.2,53.9,65.6,223650,3.6,3.5,3.7,361,4488,8,7.3,8.9,762,8405,9.1,8.5,9.7,5413,64.4,63.4,65.4
2023-09-30,"ICB","QKK","E54000030","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",10464,15061.8,69.5,62.4,75.5,242009,4.3,4.2,4.4,469,4102,11.4,10.5,12.4,899,10856,8.3,7.8,8.8,6604,60.8,59.9,61.7
2023-09-30,"ICB","QWE","E54000031","NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",10104,14114.7,71.6,64.3,77.8,223476,4.5,4.4,4.6,284,2223,12.8,11.5,14.2,973,10463,9.3,8.8,9.9,6251,59.7,58.8,60.7
2023-09-30,"ICB","QKS","E54000032","NHS KENT AND MEDWAY INTEGRATED CARE BOARD",14892,25123.7,59.3,53.3,64.3,387952,3.8,3.8,3.9,395,3024,13.1,11.9,14.3,1296,15401,8.4,8,8.9,9449,61.4,60.6,62.1
2023-09-30,"ICB","QNQ","E54000034","NHS FRIMLEY INTEGRATED CARE BOARD",5880,8727.4,67.4,60.5,73.3,133179,4.4,4.3,4.5,217,1394,15.6,13.8,17.6,489,6017,8.1,7.5,8.8,3615,60.1,58.8,61.3
2023-09-30,"ICB","QT6","E54000036","NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",5604,9567.8,58.6,52.6,63.7,150154,3.7,3.6,3.8,235,1344,17.5,15.5,19.6,491,5726,8.6,7.9,9.3,2843,49.7,48.4,50.9
2023-09-30,"ICB","QSL","E54000038","NHS SOMERSET INTEGRATED CARE BOARD",5466,9800.6,55.8,50.1,60.6,148530,3.7,3.6,3.8,83,592,14,11.5,17,470,5617,8.4,7.7,9.1,3189,56.8,55.5,58.1
2023-09-30,"ICB","QUY","E54000039","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",7978,11735.4,68,61.2,73.8,176744,4.5,4.4,4.6,79,924,8.5,6.9,10.5,639,8219,7.8,7.2,8.4,4995,60.8,59.7,61.8
2023-09-30,"ICB","QOX","E54000040","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",7782,13381.9,58.2,52.3,63.2,204152,3.8,3.7,3.9,249,3077,8.1,7.2,9.1,542,7979,6.8,6.3,7.4,4876,61.1,60,62.2
2023-09-30,"ICB","QVV","E54000041","NHS DORSET INTEGRATED CARE BOARD",7966,14264.1,55.8,50.3,60.7,206586,3.9,3.8,3.9,174,4045,4.3,3.7,5,720,8189,8.8,8.2,9.4,4937,60.3,59.2,61.3
2023-09-30,"ICB","QRL","E54000042","NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",16550,26893.7,61.5,55.5,66.8,403791,4.1,4,4.2,329,4813,6.8,6.2,7.6,1898,16999,11.2,10.7,11.6,9110,53.6,52.8,54.3
2023-09-30,"ICB","QR1","E54000043","NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",6245,9739.7,64.1,57.6,69.7,148432,4.2,4.1,4.3,214,2539,8.4,7.4,9.6,606,6428,9.4,8.7,10.2,3767,58.6,57.4,59.8
2023-09-30,"ICB","QU9","E54000044","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",13982,22747,61.5,55.3,66.7,343181,4.1,4,4.1,458,2590,17.7,16.3,19.2,1185,14311,8.3,7.8,8.7,8159,57,56.2,57.8
2023-09-30,"ICB","QYG","E54000008","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",22464,33913.8,66.2,59.6,71.9,538217,4.2,4.1,4.2,1072,7434,14.4,13.6,15.2,2562,23203,11,10.6,11.5,14678,63.3,62.6,63.9
2023-09-30,"ICB","QNC","E54000010","NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",11379,15759.5,72.2,65,78.4,246430,4.6,4.5,4.7,489,4447,11,10.1,11.9,986,11693,8.4,7.9,8.9,7070,60.5,59.6,61.3
2023-09-30,"ICB","QOC","E54000011","NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",4626,7700.4,60.1,53.9,65.4,119631,3.9,3.8,4,103,748,13.8,11.5,16.4,396,4757,8.3,7.6,9.1,2763,58.1,56.7,59.5
2023-09-30,"ICB","QJM","E54000013","NHS LINCOLNSHIRE INTEGRATED CARE BOARD",7948,12257.4,64.8,58.2,70.5,191806,4.1,4.1,4.2,554,3346,16.6,15.3,17.9,730,8300,8.8,8.2,9.4,4792,57.7,56.7,58.8
2023-09-30,"ICB","QK1","E54000015","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",8793,13489.7,65.2,58.6,70.8,213951,4.1,4,4.2,180,3720,4.8,4.2,5.6,912,9212,9.9,9.3,10.5,5492,59.6,58.6,60.6
2023-09-30,"ICB","QWU","E54000018","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",7021,12245.2,57.3,51.5,62.3,187139,3.8,3.7,3.8,244,2401,10.2,9,11.4,819,7262,11.3,10.6,12,4357,60,58.9,61.1
2023-09-30,"ICB","QGH","E54000019","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",6820,12627.8,54,48.5,58.7,194095,3.5,3.4,3.6,126,1897,6.6,5.6,7.9,755,7012,10.8,10.1,11.5,4512,64.3,63.2,65.5
2023-09-30,"ICB","QMM","E54000022","NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",10719,17754.6,60.4,54.4,65.6,266612,4,3.9,4.1,485,2866,16.9,15.6,18.3,1293,11055,11.7,11.1,12.3,6345,57.4,56.5,58.3
2023-09-30,"ICB","QJG","E54000023","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",9576,15953.4,60,54,65.2,240925,4,3.9,4.1,830,2848,29.1,27.5,30.8,1194,9868,12.1,11.5,12.8,6214,63,62,63.9
2023-09-30,"ICB","QHG","E54000024","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",6877,10213,67.3,60.4,73.2,164926,4.2,4.1,4.3,362,2693,13.4,12.2,14.8,677,7181,9.4,8.8,10.1,4261,59.3,58.2,60.5
2023-09-30,"ICB","QM7","E54000025","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",11986,18624,64.4,58,69.9,275840,4.3,4.3,4.4,404,3345,12.1,11,13.2,1130,12331,9.2,8.7,9.7,7301,59.2,58.3,60.1
2023-09-30,"ICB","QH8","E54000026","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",10236,15982.1,64,57.7,69.5,242581,4.2,4.1,4.3,482,2854,16.9,15.6,18.3,992,10597,9.4,8.8,9.9,6846,64.6,63.7,65.5
2023-09-30,"ICB","QRV","E54000027","NHS NORTH WEST LONDON INTEGRATED CARE BOARD",12178,19024.3,64,57.4,69.5,313351,3.9,3.8,4,665,5854,11.4,10.6,12.2,1030,12746,8.1,7.6,8.6,7985,62.6,61.8,63.5
2023-09-30,"COUNTRY","ENG","E92000001","ENGLAND",459549,714751.4,64.3,57.9,69.7,11112248,4.1,4.1,4.1,19091,153673,12.4,12.3,12.6,42708,475573,9,8.9,9.1,286491,60.2,60.1,60.4
2023-09-30,"ICB","QJK","E54000037","NHS DEVON INTEGRATED CARE BOARD",11611,20343.7,57.1,51.4,61.9,306941,3.8,3.7,3.9,538,3126,17.2,15.9,18.6,1061,11895,8.9,8.4,9.4,6903,58,57.1,58.9
2023-09-30,"ICB","QNX","E54000064","NHS SUSSEX ICB",17698,27591.4,64.1,57.8,69.6,403689,4.4,4.3,4.4,691,5414,12.8,11.9,13.7,1535,18131,8.5,8.1,8.9,11105,61.2,60.5,62
2023-09-30,"SUB_ICB_LOC","92G","E38000231","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",7782,13381.9,58.2,52.3,63.2,204152,3.8,3.7,3.9,249,3077,8.1,7.2,9.1,542,7979,6.8,6.3,7.4,4876,61.1,60,62.2
2023-09-30,"SUB_ICB_LOC","36J","E38000232","NHS WEST YORKSHIRE ICB - 36J",4925,6557.7,75.1,67.3,81.7,103924,4.7,4.6,4.9,349,1921,18.2,16.5,20,740,5120,14.5,13.5,15.4,3309,64.6,63.3,65.9
2023-09-30,"SUB_ICB_LOC","27D","E38000233","NHS CHESHIRE AND MERSEYSIDE ICB - 27D",7611,11431.4,66.6,59.9,72.4,175180,4.3,4.3,4.4,156,1578,9.9,8.5,11.5,795,7807,10.2,9.5,10.9,5085,65.1,64.1,66.2
2023-09-30,"SUB_ICB_LOC","84H","E38000234","NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H",5194,7220.9,71.9,64.4,78.3,119314,4.4,4.2,4.5,278,1461,19,17.1,21.1,388,5430,7.1,6.5,7.9,3356,61.8,60.5,63.1
2023-09-30,"SUB_ICB_LOC","18C","E38000236","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C",6820,12627.8,54,48.5,58.7,194095,3.5,3.4,3.6,126,1897,6.6,5.6,7.9,755,7012,10.8,10.1,11.5,4512,64.3,63.2,65.5
2023-09-30,"SUB_ICB_LOC","91Q","E38000237","NHS KENT AND MEDWAY ICB - 91Q",14892,25123.7,59.3,53.3,64.3,387952,3.8,3.8,3.9,395,3024,13.1,11.9,14.3,1296,15401,8.4,8,8.9,9449,61.4,60.6,62.1
2023-09-30,"SUB_ICB_LOC","71E","E38000238","NHS LINCOLNSHIRE ICB - 71E",7948,12257.4,64.8,58.2,70.5,191806,4.1,4.1,4.2,554,3346,16.6,15.3,17.9,730,8300,8.8,8.2,9.4,4792,57.7,56.7,58.8
2023-09-30,"SUB_ICB_LOC","26A","E38000239","NHS NORFOLK AND WAVENEY ICB - 26A",10719,17754.6,60.4,54.4,65.6,266612,4,3.9,4.1,485,2866,16.9,15.6,18.3,1293,11055,11.7,11.1,12.3,6345,57.4,56.5,58.3
2023-09-30,"SUB_ICB_LOC","93C","E38000240","NHS NORTH CENTRAL LONDON ICB - 93C",8456,12441.7,68,61,73.9,199464,4.2,4.2,4.3,182,1617,11.3,9.8,12.9,690,8719,7.9,7.4,8.5,5232,60,59,61
2023-09-30,"SUB_ICB_LOC","42D","E38000241","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D",4358,7341.5,59.4,53.3,64.6,112880,3.9,3.7,4,300,1957,15.3,13.8,17,233,4471,5.2,4.6,5.9,2900,64.9,63.5,66.2
2023-09-30,"SUB_ICB_LOC","52R","E38000243","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R",8901,12654.9,70.3,63.3,76.4,197616,4.5,4.4,4.6,181,2655,6.8,5.9,7.8,907,9377,9.7,9.1,10.3,5769,61.5,60.5,62.5
2023-09-30,"SUB_ICB_LOC","72Q","E38000244","NHS SOUTH EAST LONDON ICB - 72Q",10464,15061.8,69.5,62.4,75.5,242009,4.3,4.2,4.4,469,4102,11.4,10.5,12.4,899,10856,8.3,7.8,8.8,6604,60.8,59.9,61.7
2023-09-30,"SUB_ICB_LOC","36L","E38000245","NHS SOUTH WEST LONDON ICB - 36L",10104,14114.7,71.6,64.3,77.8,223476,4.5,4.4,4.6,284,2223,12.8,11.5,14.2,973,10463,9.3,8.8,9.9,6251,59.7,58.8,60.7
2023-09-30,"SUB_ICB_LOC","16C","E38000247","NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C",6149,8494.2,72.4,64.9,78.7,138314,4.4,4.3,4.6,474,2435,19.5,17.9,21.1,391,6389,6.1,5.6,6.7,4016,62.9,61.7,64
2023-09-30,"SUB_ICB_LOC","M1J4Y","E38000249","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",6877,10213,67.3,60.4,73.2,164926,4.2,4.1,4.3,362,2693,13.4,12.2,14.8,677,7181,9.4,8.8,10.1,4261,59.3,58.2,60.5
2023-09-30,"SUB_ICB_LOC","B2M3M","E38000251","NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M",7021,12245.2,57.3,51.5,62.3,187139,3.8,3.7,3.8,244,2401,10.2,9,11.4,819,7262,11.3,10.6,12,4357,60,58.9,61.1
2023-09-30,"SUB_ICB_LOC","D4U1Y","E38000252","NHS FRIMLEY ICB - D4U1Y",5880,8727.4,67.4,60.5,73.3,133179,4.4,4.3,4.5,217,1394,15.6,13.8,17.6,489,6017,8.1,7.5,8.8,3615,60.1,58.8,61.3
2023-09-30,"SUB_ICB_LOC","D9Y0V","E38000253","NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V",15117,24698.8,61.2,55.1,66.4,369434,4.1,4,4.2,304,4032,7.5,6.8,8.4,1745,15517,11.2,10.8,11.8,8484,54.7,53.9,55.5
